10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
10,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
9,29,-118.2666667,867
